[Tue Jan 15 12:43:14.459274 2019] [php7:notice] [pid 21056:tid 1940] [client ::1:50701] PHP Notice:  Undefined variable: errors in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 1, referer: http://localhost/registrierung/login.php
[Tue Jan 15 12:43:14.459274 2019] [php7:warn] [pid 21056:tid 1940] [client ::1:50701] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 1, referer: http://localhost/registrierung/login.php
[Tue Jan 15 12:43:14.678282 2019] [php7:notice] [pid 21056:tid 1940] [client ::1:50701] PHP Notice:  Undefined variable: errors in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 1, referer: http://localhost/registrierung/login.php
[Tue Jan 15 12:43:14.678282 2019] [php7:warn] [pid 21056:tid 1940] [client ::1:50701] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 1, referer: http://localhost/registrierung/login.php
[Tue Jan 15 12:43:50.011983 2019] [php7:notice] [pid 21056:tid 1972] [client ::1:50821] PHP Notice:  Undefined variable: error in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 1, referer: http://localhost/registrierung/login.php
[Tue Jan 15 12:43:50.011983 2019] [php7:warn] [pid 21056:tid 1972] [client ::1:50821] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 1, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:11:17.706313 2019] [php7:notice] [pid 21056:tid 1940] [client ::1:62066] PHP Notice:  Undefined variable: error in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 1, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:11:17.707313 2019] [php7:warn] [pid 21056:tid 1940] [client ::1:62066] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 1, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:11:23.986882 2019] [php7:error] [pid 21056:tid 1940] [client ::1:62089] PHP Fatal error:  Uncaught Error: Call to undefined function mysql_real_escape_string() in G:\\PHP\\xampp\\htdocs\\registrierung\\server.php:7\nStack trace:\n#0 G:\\PHP\\xampp\\htdocs\\registrierung\\register.php(1): include()\n#1 {main}\n  thrown in G:\\PHP\\xampp\\htdocs\\registrierung\\server.php on line 7, referer: http://localhost/registrierung/register.php
[Tue Jan 15 13:50:39.075175 2019] [php7:notice] [pid 21056:tid 1972] [client ::1:50766] PHP Notice:  Undefined variable: error in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 1, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:50:39.075175 2019] [php7:warn] [pid 21056:tid 1972] [client ::1:50766] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 1, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:50:40.791326 2019] [php7:notice] [pid 21056:tid 1972] [client ::1:50766] PHP Notice:  Undefined variable: error in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 1, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:50:40.791326 2019] [php7:warn] [pid 21056:tid 1972] [client ::1:50766] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 1, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:50:41.408075 2019] [php7:notice] [pid 21056:tid 1972] [client ::1:50766] PHP Notice:  Undefined variable: error in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 1, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:50:41.408075 2019] [php7:warn] [pid 21056:tid 1972] [client ::1:50766] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 1, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:50:53.321344 2019] [php7:notice] [pid 21056:tid 1940] [client ::1:50817] PHP Notice:  Undefined variable: error in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 1, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:50:53.321344 2019] [php7:warn] [pid 21056:tid 1940] [client ::1:50817] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 1, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:54:50.762639 2019] [php7:notice] [pid 21056:tid 1972] [client ::1:51346] PHP Notice:  Undefined variable: errors in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 1, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:54:50.762639 2019] [php7:warn] [pid 21056:tid 1972] [client ::1:51346] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 1, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:55:40.538207 2019] [php7:warn] [pid 21056:tid 1940] [client ::1:51442] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 1, referer: http://localhost/registrierung/login.php
[Tue Jan 15 13:55:40.569234 2019] [php7:warn] [pid 21056:tid 1940] [client ::1:51442] PHP Warning:  Invalid argument supplied for foreach() in G:\\PHP\\xampp\\htdocs\\registrierung\\errors.php on line 3, referer: http://localhost/registrierung/login.php
